Longitude,Latitude,PB_Cetin_Uncorr_Strain,PB_IandY_Uncorr_Strain,PB_Seismic_Slope_Disp_RandS,PB_Seismic_Slope_Disp_BandT
-118.423,42.356,0,0,0.5,0.5
-118.327,42.352,0,0,0.5,0.5
-118.23,42.348,0,0,0.5,0.5
-118.133,42.344,0,0,0.5,0.5
-117.94,42.335,0,0,0.5,0.5
-117.843,42.331,0,0,0.5,0.5
-122.989,42.519,2.02E-03,0,0.5,1.04136884
-122.891,42.519,2.71E-03,0,0.5,0.931143596
-122.794,42.519,1.16E-03,0,0.5,0.874382419
-122.696,42.519,1.36E-03,0,0.5,0.865128685
-122.599,42.518,1.38E-03,0,0.5,0.901021845
-122.502,42.518,1.26E-03,0,0.5,0.969078465
-122.404,42.518,2.93E-03,0,0.5,1.10232847
-122.307,42.517,2.19E-03,0,0.5,1.314509673
-121.82,42.513,2.59E-03,0,0.5,1.378732558
-121.723,42.512,1.82E-03,0,0.5,1.012482948
-121.625,42.511,0,0,0.5,0.774294803
-121.528,42.51,0,0,0.5,0.62087561
-121.431,42.508,0,0,0.5,0.513249651
-121.333,42.507,0,0,0.5,0.5
-121.236,42.506,0,0,0.5,0.5
-121.139,42.504,0,0,0.5,0.5
-121.041,42.502,0,0,0.5,0.5
-120.944,42.501,0,0,0.5,0.5
-120.847,42.499,0,0,0.5,0.5
-120.749,42.497,0,0,0.5,0.5
-120.652,42.495,0,0,0.5,0.5
-120.555,42.493,0,0,0.5,0.5
-120.458,42.491,0,0,0.5,0.599428925
-120.166,42.484,0,0,0.5,0.590682955
-120.069,42.482,0,0,0.5,0.5
-119.971,42.479,0,0,0.5,0.5
-119.874,42.476,0,0,0.5,0.5
-119.777,42.474,0,0,0.5,0.5
-119.68,42.471,0,0,0.5,0.5
-119.583,42.468,0,0,0.5,0.5
-118.806,42.442,0,0,0.5,0.5
-118.709,42.439,0,0,0.5,0.5
-118.612,42.435,0,0,0.5,0.5
-118.515,42.431,0,0,0.5,0.5
-118.418,42.427,0,0,0.5,0.5
-118.321,42.424,0,0,0.5,0.5
-118.224,42.42,0,0,0.5,0.5
-118.127,42.415,0,0,0.5,0.5
-122.989,42.591,2.14E-03,0,0.5,1.006983013
-122.891,42.591,2.82E-03,0,0.5,0.908171071
-122.794,42.591,1.24E-03,0,0.5,0.852164789
-122.696,42.591,1.45E-03,0,0.5,0.839991409
-122.599,42.59,1.48E-03,0,0.5,0.869995469
-122.501,42.59,1.41E-03,0,0.5,0.92550775
-122.404,42.59,1.16E-03,0,0.5,1.024972309
-122.306,42.589,2.60E-03,0,0.5,1.196629943
-121.819,42.585,1.38E-03,0,0.5,1.108364626
-121.721,42.584,0,0,0.5,0.852884461
-121.624,42.583,0,0,0.5,0.679614793
-121.526,42.582,0,0,0.5,0.55773504
-121.429,42.58,0,0,0.5,0.5
-121.331,42.579,0,0,0.5,0.5
-121.234,42.578,0,0,0.5,0.5
-121.136,42.576,0,0,0.5,0.5
-121.039,42.574,0,0,0.5,0.5
-120.942,42.573,0,0,0.5,0.5
-120.844,42.571,0,0,0.5,0.5
-120.747,42.569,0,0,0.5,0.5
-120.649,42.567,0,0,0.5,0.5
-120.552,42.565,0,0,0.5,0.554702018
-120.065,42.554,0,0,0.5,0.5
-119.968,42.551,0,0,0.5,0.5
-119.871,42.548,0,0,0.5,0.5
-119.773,42.546,0,0,0.5,0.5
-119.676,42.543,0,0,0.5,0.5
-119.579,42.54,0,0,0.5,0.5
-118.801,42.514,0,0,0.5,0.5
-118.704,42.511,0,0,0.5,0.5
-118.607,42.507,0,0,0.5,0.5
-118.51,42.503,0,0,0.5,0.5
-118.413,42.499,0,0,0.5,0.5
-118.316,42.495,0,0,0.5,0.5
-118.219,42.491,0,0,0.5,0.5
-118.122,42.487,0,0,0.5,0.5
-122.989,42.663,2.26E-03,0,0.5,0.978560335
-122.891,42.663,2.94E-03,0,0.5,0.885446329
-122.793,42.663,1.34E-03,0,0.5,0.826110383
-122.696,42.663,1.55E-03,0,0.5,0.813368283
-122.598,42.663,1.63E-03,0,0.5,0.833465094
-122.5,42.662,1.59E-03,0,0.5,0.874823368
-122.403,42.662,1.44E-03,0,0.5,0.939458892
-122.305,42.661,1.15E-03,0,0.5,1.043702868
-122.208,42.66,2.75E-03,0,0.5,1.173548462
-121.915,42.658,1.19E-03,0,0.5,1.117036026
-121.817,42.657,1.98E-03,0,0.5,0.91540126
-121.72,42.656,0,0,0.5,0.739494742
-121.622,42.655,0,0,0.5,0.607280816
-121.525,42.654,0,0,0.5,0.510358013
-121.427,42.652,0,0,0.5,0.5
-121.329,42.651,0,0,0.5,0.5
-121.232,42.65,0,0,0.5,0.5
-121.134,42.648,0,0,0.5,0.5
-121.037,42.646,0,0,0.5,0.5
-120.939,42.645,0,0,0.5,0.5
-120.842,42.643,0,0,0.5,0.5
-120.744,42.641,0,0,0.5,0.5
-120.647,42.639,0,0,0.5,0.5
-120.549,42.637,0,0,0.5,0.585844474
-120.062,42.626,0,0,0.5,0.5
-119.964,42.623,0,0,0.5,0.5
-119.867,42.62,0,0,0.5,0.5
-119.77,42.618,0,0,0.5,0.5
-119.672,42.615,0,0,0.5,0.5
-118.797,42.586,0,0,0.5,0.5
-118.699,42.582,0,0,0.5,0.5
-118.602,42.579,0,0,0.5,0.5
-118.505,42.575,0,0,0.5,0.5
-118.408,42.571,0,0,0.5,0.5
-118.311,42.567,0,0,0.5,0.5
-118.213,42.563,0,0,0.5,0.5
-122.989,42.735,2.38E-03,0,0.5,0.955203566
-122.891,42.735,1.05E-03,0,0.5,0.862207278
-122.793,42.735,1.42E-03,0,0.5,0.807715624
-122.695,42.735,1.63E-03,0,0.5,0.794057918
-122.598,42.735,1.75E-03,0,0.5,0.802380169
-122.5,42.734,1.79E-03,0,0.5,0.822660331
-122.402,42.734,1.76E-03,0,0.5,0.853409256
-122.304,42.733,1.61E-03,0,0.5,0.906232621
-122.207,42.733,1.41E-03,0,0.5,0.973431771
-122.109,42.732,1.27E-03,0,0.5,1.026610196
-122.011,42.731,1.39E-03,0,0.5,1.006068614
-121.914,42.73,1.77E-03,0,0.5,0.928689574
-121.816,42.729,0,0,0.5,0.792991011
-121.718,42.728,0,0,0.5,0.662065624
-121.621,42.727,0,0,0.5,0.561519205
-121.523,42.726,0,0,0.5,0.5
-121.425,42.724,0,0,0.5,0.5
-121.327,42.723,0,0,0.5,0.5
-121.23,42.722,0,0,0.5,0.5
-121.132,42.72,0,0,0.5,0.5
-121.034,42.718,0,0,0.5,0.5
-120.937,42.717,0,0,0.5,0.5
-120.839,42.715,0,0,0.5,0.5
-120.742,42.713,0,0,0.5,0.5
-120.059,42.697,0,0,0.5,0.5
-119.961,42.695,0,0,0.5,0.5
-119.863,42.692,0,0,0.5,0.5
-119.766,42.69,0,0,0.5,0.5
-119.668,42.687,0,0,0.5,0.5
-118.694,42.654,0,0,0.5,0.5
-118.597,42.651,0,0,0.5,0.5
-118.5,42.647,0,0,0.5,0.5
-118.402,42.643,0,0,0.5,0.5
-118.305,42.639,0,0,0.5,0.5
-118.208,42.635,0,0,0.5,0.5
-122.989,42.807,2.52E-03,0,0.5,0.929111571
-122.891,42.807,1.14E-03,0,0.5,0.840373667
-122.793,42.807,1.49E-03,0,0.5,0.791449778
-122.695,42.807,1.69E-03,0,0.5,0.780171102
-122.597,42.807,1.87E-03,0,0.5,0.771722692
-122.499,42.806,0,0,0.5,0.76849927
-122.401,42.806,0,0,0.5,0.775120906
-122.304,42.805,0,0,0.5,0.798186427
-122.206,42.805,1.98E-03,0,0.5,0.829062653
-122.108,42.804,1.96E-03,0,0.5,0.847878243
-122.01,42.803,0,0,0.5,0.836475127
-121.912,42.802,0,0,0.5,0.788579399
-121.815,42.801,0,0,0.5,0.709403358
-121.717,42.8,0,0,0.5,0.620573252
-121.619,42.799,0,0,0.5,0.542762471
-121.521,42.798,0,0,0.5,0.5
-121.423,42.796,0,0,0.5,0.5
-121.326,42.795,0,0,0.5,0.5
-121.228,42.794,0,0,0.5,0.5
-121.13,42.792,0,0,0.5,0.5
-121.032,42.79,0,0,0.5,0.5
-120.934,42.789,0,0,0.5,0.5
-120.837,42.787,0,0,0.5,0.5
-120.055,42.769,0,0,0.5,0.5
-119.957,42.767,0,0,0.5,0.5
-119.86,42.764,0,0,0.5,0.5
-119.762,42.762,0,0,0.5,0.5
-118.689,42.726,0,0,0.5,0.5
-118.592,42.722,0,0,0.5,0.5
-118.495,42.719,0,0,0.5,0.5
-118.397,42.715,0,0,0.5,0.5
-118.3,42.711,0,0,0.5,0.5
-118.202,42.707,0,0,0.5,0.5
-122.989,42.879,2.66E-03,0,0.5,0.9035806
-122.891,42.879,1.24E-03,0,0.5,0.816357852
-122.793,42.879,1.59E-03,0,0.5,0.769033801
-122.695,42.879,1.82E-03,0,0.5,0.752077803
-122.597,42.879,0,0,0.5,0.739252756
-122.499,42.878,0,0,0.5,0.725224184
-122.401,42.878,0,0,0.5,0.715635419
-122.303,42.877,0,0,0.5,0.713370444
-122.205,42.877,0,0,0.5,0.716966877
-122.107,42.876,0,0,0.5,0.722007992
-122.009,42.875,0,0,0.5,0.722628191
-121.911,42.874,0,0,0.5,0.705000725
-121.813,42.873,0,0,0.5,0.669402895
-121.715,42.872,0,0,0.5,0.611760159
-121.617,42.871,0,0,0.5,0.545977144
-121.519,42.87,0,0,0.5,0.5
-121.421,42.868,0,0,0.5,0.5
-121.324,42.867,0,0,0.5,0.5
-121.226,42.866,0,0,0.5,0.5
-121.128,42.864,0,0,0.5,0.5
-121.03,42.862,0,0,0.5,0.5
-120.932,42.861,0,0,0.5,0.5
-120.834,42.859,0,0,0.5,0.5
-120.639,42.855,0,0,0.5,0.501361615
-120.541,42.853,0,0,0.5,0.5
-120.443,42.851,0,0,0.5,0.5
-120.345,42.849,0,0,0.5,0.5
-120.247,42.846,0,0,0.5,0.5
-120.149,42.844,0,0,0.5,0.5
-120.052,42.841,0,0,0.5,0.5
-119.954,42.839,0,0,0.5,0.5
-119.856,42.836,0,0,0.5,0.5
-119.758,42.833,0,0,0.5,0.5
-118.587,42.794,0,0,0.5,0.5
-118.489,42.79,0,0,0.5,0.5
-118.392,42.787,0,0,0.5,0.5
-118.294,42.783,0,0,0.5,0.5
-118.197,42.778,0,0,0.5,0.5
-122.989,42.951,2.79E-03,0,0.5,0.877635381
-122.89,42.951,1.34E-03,0,0.5,0.790668917
-122.792,42.951,1.71E-03,0,0.5,0.742005548
-122.694,42.951,1.95E-03,0,0.5,0.725017099
-122.596,42.951,0,0,0.5,0.705815952
-122.498,42.95,0,0,0.5,0.68405329
-122.4,42.95,0,0,0.5,0.663462342
-122.302,42.949,0,0,0.5,0.651198763
-122.204,42.949,0,0,0.5,0.647725124
-122.106,42.948,0,0,0.5,0.652417043
-122.008,42.947,0,0,0.5,0.664046711
-121.91,42.946,0,0,0.5,0.67313833
-121.812,42.945,0,0,0.5,0.669720043
-121.714,42.944,0,0,0.5,0.639832264
-121.616,42.943,0,0,0.5,0.581376233
-121.518,42.942,0,0,0.5,0.515193519
-121.42,42.94,0,0,0.5,0.5
-121.322,42.939,0,0,0.5,0.5
-121.224,42.938,0,0,0.5,0.5
-121.126,42.936,0,0,0.5,0.5
-121.028,42.934,0,0,0.5,0.5
-120.93,42.933,0,0,0.5,0.5
-120.832,42.931,0,0,0.5,0.515068718
-120.636,42.927,0,0,0.5,0.5
-120.538,42.925,0,0,0.5,0.5
-120.44,42.923,0,0,0.5,0.5
-120.342,42.921,0,0,0.5,0.5
-120.244,42.918,0,0,0.5,0.5
-120.146,42.916,0,0,0.5,0.5
-120.048,42.913,0,0,0.5,0.5
-119.95,42.911,0,0,0.5,0.5
-119.853,42.908,0,0,0.5,0.5
-118.582,42.866,0,0,0.5,0.5
-118.484,42.862,0,0,0.5,0.5
-118.386,42.858,0,0,0.5,0.5
-118.289,42.854,0,0,0.5,0.5
-118.191,42.85,0,0,0.5,0.5
-118.094,42.846,0,0,0.5,0.5
-122.988,43.023,2.93E-03,0,0.5,0.852845138
-122.89,43.023,1.44E-03,0,0.5,0.76712797
-122.792,43.023,1.82E-03,0,0.5,0.719281149
-122.694,43.023,0,0,0.5,0.700306402
-122.596,43.023,0,0,0.5,0.675198856
-122.498,43.022,0,0,0.5,0.650409063
-122.399,43.022,0,0,0.5,0.626850741
-122.301,43.021,0,0,0.5,0.609344807
-122.203,43.021,0,0,0.5,0.603878319
-122.105,43.02,0,0,0.5,0.612734552
-122.007,43.019,0,0,0.5,0.639713579
-121.909,43.018,0,0,0.5,0.68218964
-121.81,43.017,0,0,0.5,0.714785323
-121.712,43.016,0,0,0.5,0.684079129
-121.614,43.015,0,0,0.5,0.610728457
-121.516,43.014,0,0,0.5,0.534964051
-121.418,43.013,0,0,0.5,0.5
-121.32,43.011,0,0,0.5,0.5
-121.222,43.01,0,0,0.5,0.5
-121.123,43.008,0,0,0.5,0.509777638
-121.025,43.006,0,0,0.5,0.528811556
-120.927,43.005,0,0,0.5,0.544190552
-120.829,43.003,0,0,0.5,0.55703982
-120.731,43.001,0,0,0.5,0.541245677
-120.633,42.999,0,0,0.5,0.5
-120.535,42.997,0,0,0.5,0.5
-120.437,42.995,0,0,0.5,0.5
-120.339,42.992,0,0,0.5,0.5
-120.241,42.99,0,0,0.5,0.5
-120.143,42.988,0,0,0.5,0.5
-120.045,42.985,0,0,0.5,0.5
-119.947,42.983,0,0,0.5,0.5
-118.479,42.934,0,0,0.5,0.5
-118.381,42.93,0,0,0.5,0.5
-118.283,42.926,0,0,0.5,0.5
-118.186,42.922,0,0,0.5,0.5
-118.088,42.918,0,0,0.5,0.5
-122.988,43.095,2.99E-03,0,0.5,0.841313994
-122.89,43.095,1.49E-03,0,0.5,0.755240736
-122.792,43.095,1.86E-03,0,0.5,0.708032938
-122.694,43.095,0,0,0.5,0.687029258
-122.595,43.095,0,0,0.5,0.659671909
-122.497,43.094,0,0,0.5,0.626697723
-122.399,43.094,0,0,0.5,0.597879696
-122.3,43.093,0,0,0.5,0.579212147
-122.202,43.093,0,0,0.5,0.574863029
-122.104,43.092,0,0,0.5,0.588285156
-122.006,43.091,0,0,0.5,0.624148704
-121.907,43.09,0,0,0.5,0.688663599
-121.809,43.089,0,0,0.5,0.747025165
-121.612,43.087,0,0,0.5,0.626529568
-121.514,43.086,0,0,0.5,0.536484141
-121.416,43.085,0,0,0.5,0.5
-121.318,43.083,0,0,0.5,0.5
-121.219,43.082,0,0,0.5,0.533567853
-121.121,43.08,0,0,0.5,0.632720965
-121.023,43.078,0,0,0.5,0.682063328
-120.925,43.077,0,0,0.5,0.665495927
-120.827,43.075,0,0,0.5,0.610474117
-120.728,43.073,0,0,0.5,0.56029928
-120.63,43.071,0,0,0.5,0.5
-120.532,43.069,0,0,0.5,0.5
-120.434,43.067,0,0,0.5,0.5
-120.336,43.064,0,0,0.5,0.5
-120.238,43.062,0,0,0.5,0.5
-120.139,43.06,0,0,0.5,0.5
-118.376,43.002,0,0,0.5,0.5
-118.278,42.998,0,0,0.5,0.5
-118.18,42.994,0,0,0.5,0.5
-118.082,42.99,0,0,0.5,0.5
-122.988,43.168,1.02E-03,0,0.5,0.833261797
-122.89,43.167,1.52E-03,0,0.5,0.747225145
-122.792,43.167,1.90E-03,0,0.5,0.696767201
-122.693,43.167,0,0,0.5,0.674173182
-122.595,43.167,0,0,0.5,0.645324851
-122.496,43.166,0,0,0.5,0.612331811
-122.398,43.166,0,0,0.5,0.583970577
-122.201,43.165,0,0,0.5,0.560715022
-122.103,43.164,0,0,0.5,0.577264924
-122.004,43.163,0,0,0.5,0.622329238
-121.906,43.162,0,0,0.5,0.703066091
-121.611,43.159,0,0,0.5,0.633309662
-121.512,43.158,0,0,0.5,0.531773027
-121.414,43.157,0,0,0.5,0.5
-121.316,43.155,0,0,0.5,0.503587334
-121.217,43.154,0,0,0.5,0.576182444
-120.922,43.149,0,0,0.5,0.776569403
-120.824,43.147,0,0,0.5,0.635189913
-120.726,43.145,0,0,0.5,0.553860278
-120.627,43.143,0,0,0.5,0.5
-120.529,43.141,0,0,0.5,0.5
-120.431,43.139,0,0,0.5,0.5
-120.333,43.136,0,0,0.5,0.5
-120.234,43.134,0,0,0.5,0.5
-120.136,43.132,0,0,0.5,0.5
-118.272,43.07,0,0,0.5,0.5
-118.174,43.066,0,0,0.5,0.5
-118.077,43.061,0,0,0.5,0.5
-122.988,43.24,1.04E-03,0,0.5,0.827849909
-122.89,43.24,1.53E-03,0,0.5,0.741781837
-122.791,43.239,1.93E-03,0,0.5,0.690788303
-122.693,43.239,0,0,0.5,0.666812014
-122.594,43.239,0,0,0.5,0.637650959
-122.496,43.238,0,0,0.5,0.603248826
-122.397,43.238,0,0,0.5,0.572254896
-122.299,43.237,0,0,0.5,0.55168407
-122.2,43.237,0,0,0.5,0.548135575
-122.102,43.236,0,0,0.5,0.568762486
-122.003,43.235,0,0,0.5,0.621673929
-121.905,43.234,0,0,0.5,0.715139437
-121.609,43.231,0,0,0.5,0.626343783
-121.511,43.23,0,0,0.5,0.521087501
-121.412,43.229,0,0,0.5,0.5
-121.314,43.227,0,0,0.5,0.5
-121.215,43.226,0,0,0.5,0.589382542
-120.92,43.221,0,0,0.5,0.729179484
-120.821,43.219,0,0,0.5,0.596914137
-120.526,43.213,0,0,0.5,0.5
-120.428,43.211,0,0,0.5,0.5
-120.329,43.208,0,0,0.5,0.5
-120.231,43.206,0,0,0.5,0.5
-122.988,43.312,1.05E-03,0,0.5,0.825940463
-122.89,43.312,1.55E-03,0,0.5,0.738732222
-122.791,43.311,1.93E-03,0,0.5,0.688259981
-122.692,43.311,0,0,0.5,0.665077719
-122.594,43.311,0,0,0.5,0.634446696
-122.495,43.31,0,0,0.5,0.59821535
-122.397,43.31,0,0,0.5,0.566818784
-122.199,43.309,0,0,0.5,0.541456247
-122.101,43.308,0,0,0.5,0.562237334
-122.002,43.307,0,0,0.5,0.617889416
-121.903,43.306,0,0,0.5,0.712402881
-121.608,43.303,0,0,0.5,0.61058172
-121.509,43.302,0,0,0.5,0.511029698
-121.41,43.301,0,0,0.5,0.5
-121.312,43.299,0,0,0.5,0.5
-121.213,43.298,0,0,0.5,0.525060037
-121.115,43.296,0,0,0.5,0.625097974
-121.016,43.294,0,0,0.5,0.71953177
-120.917,43.293,0,0,0.5,0.651368179
-120.523,43.285,0,0,0.5,0.5
-120.425,43.283,0,0,0.5,0.5
-120.326,43.28,0,0,0.5,0.5
-120.228,43.278,0,0,0.5,0.5
-122.988,43.384,1.05E-03,0,0.5,0.824479705
-122.89,43.384,1.54E-03,0,0.5,0.738869732
-122.791,43.383,1.92E-03,0,0.5,0.689493163
-122.692,43.383,0,0,0.5,0.663147653
-122.593,43.383,0,0,0.5,0.631248812
-122.495,43.383,0,0,0.5,0.593273537
-122.396,43.382,0,0,0.5,0.559073599
-122.297,43.381,0,0,0.5,0.536551485
-122.198,43.381,0,0,0.5,0.53114069
-122.1,43.38,0,0,0.5,0.546405355
-122.001,43.379,0,0,0.5,0.591209611
-121.902,43.378,0,0,0.5,0.661478812
-121.606,43.375,0,0,0.5,0.613512507
-121.507,43.374,0,0,0.5,0.530130505
-121.408,43.373,0,0,0.5,0.5
-121.31,43.371,0,0,0.5,0.5
-121.211,43.37,0,0,0.5,0.5
-121.112,43.368,0,0,0.5,0.515272565
-121.014,43.366,0,0,0.5,0.574132158
-120.915,43.365,0,0,0.5,0.569149467
-120.619,43.359,0,0,0.5,0.5
-120.52,43.357,0,0,0.5,0.5
-120.422,43.355,0,0,0.5,0.5
-120.323,43.352,0,0,0.5,0.5
-122.988,43.456,1.04E-03,0,0.5,0.828305674
-122.89,43.456,1.53E-03,0,0.5,0.740598639
-122.791,43.455,1.92E-03,0,0.5,0.689830604
-122.692,43.455,0,0,0.5,0.660679511
-122.593,43.455,0,0,0.5,0.627415687
-122.494,43.455,0,0,0.5,0.587963699
-122.395,43.454,0,0,0.5,0.552099479
-122.296,43.453,0,0,0.5,0.52719893
-122.197,43.453,0,0,0.5,0.514298666
-122.099,43.452,0,0,0.5,0.519327776
-122,43.451,0,0,0.5,0.543908539
-121.901,43.45,0,0,0.5,0.592366959
-121.802,43.449,0,0,0.5,0.63588986
-121.505,43.446,0,0,0.5,0.510381755
-121.407,43.445,0,0,0.5,0.5
-121.308,43.443,0,0,0.5,0.5
-121.209,43.442,0,0,0.5,0.5
-121.11,43.44,0,0,0.5,0.5
-121.011,43.438,0,0,0.5,0.5
-120.715,43.433,0,0,0.5,0.5
-120.616,43.431,0,0,0.5,0.5
-120.517,43.429,0,0,0.5,0.5
-120.419,43.427,0,0,0.5,0.5
-120.32,43.424,0,0,0.5,0.5
-122.988,43.528,1.01E-03,0,0.5,0.834837613
-122.889,43.528,1.51E-03,0,0.5,0.745931861
-122.79,43.528,1.90E-03,0,0.5,0.694929927
-122.691,43.527,0,0,0.5,0.664897946
-122.592,43.527,0,0,0.5,0.628596801
-122.493,43.527,0,0,0.5,0.586221795
-122.394,43.526,0,0,0.5,0.547096918
-122.295,43.526,0,0,0.5,0.517878848
-122.196,43.525,0,0,0.5,0.5
-122.097,43.524,0,0,0.5,0.5
-121.998,43.523,0,0,0.5,0.502219748
-121.899,43.522,0,0,0.5,0.517703213
-121.801,43.521,0,0,0.5,0.522781533
-121.702,43.52,0,0,0.5,0.516096174
-121.603,43.519,0,0,0.5,0.5
-121.504,43.518,0,0,0.5,0.5
-121.405,43.517,0,0,0.5,0.5
-121.306,43.515,0,0,0.5,0.5
-121.207,43.514,0,0,0.5,0.5
-121.108,43.512,0,0,0.5,0.5
-121.009,43.51,0,0,0.5,0.5
-120.712,43.505,0,0,0.5,0.5
-120.613,43.503,0,0,0.5,0.5
-120.515,43.501,0,0,0.5,0.5
-120.416,43.498,0,0,0.5,0.5
-122.889,43.6,1.47E-03,0,0.5,0.755929287
-122.79,43.6,1.87E-03,0,0.5,0.700760548
-122.691,43.599,0,0,0.5,0.669991152
-122.592,43.599,0,0,0.5,0.632544582
-122.493,43.599,0,0,0.5,0.588206255
-122.394,43.598,0,0,0.5,0.545779602
-122.295,43.598,0,0,0.5,0.510187582
-122.195,43.597,0,0,0.5,0.5
-122.096,43.596,0,0,0.5,0.5
-121.997,43.595,0,0,0.5,0.5
-121.898,43.594,0,0,0.5,0.5
-121.799,43.593,0,0,0.5,0.5
-121.7,43.592,0,0,0.5,0.5
-121.601,43.591,0,0,0.5,0.5
-121.502,43.59,0,0,0.5,0.5
-121.403,43.589,0,0,0.5,0.5
-121.304,43.587,0,0,0.5,0.5
-121.205,43.586,0,0,0.5,0.5
-121.106,43.584,0,0,0.5,0.5
-121.007,43.582,0,0,0.5,0.5
-120.809,43.579,0,0,0.5,0.5
-120.71,43.577,0,0,0.5,0.5
-120.611,43.575,0,0,0.5,0.5
-120.512,43.573,0,0,0.5,0.5
-122.889,43.672,1.42E-03,0,0.5,0.769048385
-122.79,43.672,1.81E-03,0,0.5,0.713689894
-122.691,43.671,0,0,0.5,0.681039915
-122.591,43.671,0,0,0.5,0.640263141
-122.492,43.671,0,0,0.5,0.591001441
-122.393,43.67,0,0,0.5,0.546409704
-122.294,43.67,0,0,0.5,0.506091433
-122.195,43.669,0,0,0.5,0.5
-122.095,43.668,0,0,0.5,0.5
-121.996,43.667,0,0,0.5,0.5
-121.897,43.666,0,0,0.5,0.5
-121.798,43.665,0,0,0.5,0.5
-121.698,43.664,0,0,0.5,0.5
-121.599,43.663,0,0,0.5,0.5
-121.5,43.662,0,0,0.5,0.5
-121.401,43.661,0,0,0.5,0.5
-121.302,43.659,0,0,0.5,0.5
-121.203,43.658,0,0,0.5,0.5
-121.103,43.656,0,0,0.5,0.5
-121.004,43.654,0,0,0.5,0.5
-120.905,43.653,0,0,0.5,0.5
-120.806,43.651,0,0,0.5,0.5
-120.707,43.649,0,0,0.5,0.5
-120.608,43.647,0,0,0.5,0.5
-122.889,43.744,1.33E-03,0,0.5,0.78948742
-122.79,43.744,1.73E-03,0,0.5,0.730275656
-122.69,43.743,0,0,0.5,0.695674064
-122.591,43.743,0,0,0.5,0.652556817
-122.492,43.743,0,0,0.5,0.600127974
-122.392,43.742,0,0,0.5,0.548807091
-122.293,43.742,0,0,0.5,0.50357807
-122.194,43.741,0,0,0.5,0.5
-122.094,43.74,0,0,0.5,0.5
-121.995,43.739,0,0,0.5,0.5
-121.896,43.738,0,0,0.5,0.5
-121.796,43.737,0,0,0.5,0.5
-121.697,43.736,0,0,0.5,0.5
-121.598,43.735,0,0,0.5,0.5
-121.498,43.734,0,0,0.5,0.5
-121.399,43.733,0,0,0.5,0.5
-121.3,43.731,0,0,0.5,0.5
-121.2,43.73,0,0,0.5,0.5
-121.101,43.728,0,0,0.5,0.5
-121.002,43.726,0,0,0.5,0.5
-120.903,43.725,0,0,0.5,0.5
-120.803,43.723,0,0,0.5,0.5
-120.704,43.721,0,0,0.5,0.5
-122.889,43.816,1.24E-03,0,0.5,0.813167206
-122.789,43.816,1.65E-03,0,0.5,0.750668286
-122.69,43.815,1.95E-03,0,0.5,0.715665944
-122.59,43.815,0,0,0.5,0.66931482
-122.491,43.815,0,0,0.5,0.613708016
-122.392,43.814,0,0,0.5,0.557709473
-122.292,43.814,0,0,0.5,0.507046705
-122.193,43.813,0,0,0.5,0.5
-122.093,43.812,0,0,0.5,0.5
-121.994,43.811,0,0,0.5,0.5
-121.894,43.81,0,0,0.5,0.5
-121.795,43.809,0,0,0.5,0.5
-121.695,43.808,0,0,0.5,0.5
-121.596,43.807,0,0,0.5,0.5
-121.496,43.806,0,0,0.5,0.5
-121.397,43.805,0,0,0.5,0.5
-121.298,43.803,0,0,0.5,0.5
-121.198,43.802,0,0,0.5,0.5
-121.099,43.8,0,0,0.5,0.5
-120.999,43.798,0,0,0.5,0.5
-120.9,43.797,0,0,0.5,0.5
-120.801,43.795,0,0,0.5,0.5
-122.889,43.888,1.13E-03,0,0.5,0.839968112
-122.789,43.888,1.54E-03,0,0.5,0.773270775
-122.69,43.887,1.86E-03,0,0.5,0.734255313
-122.59,43.887,0,0,0.5,0.683456746
-122.49,43.887,0,0,0.5,0.623990614
-122.391,43.886,0,0,0.5,0.566402582
-122.291,43.886,0,0,0.5,0.511750998
-122.192,43.885,0,0,0.5,0.5
-122.092,43.884,0,0,0.5,0.5
-121.992,43.883,0,0,0.5,0.5
-121.893,43.882,0,0,0.5,0.5
-121.793,43.881,0,0,0.5,0.5
-121.694,43.88,0,0,0.5,0.5
-121.594,43.879,0,0,0.5,0.5
-121.495,43.878,0,0,0.5,0.5
-121.395,43.877,0,0,0.5,0.5
-121.296,43.875,0,0,0.5,0.5
-121.196,43.874,0,0,0.5,0.5
-121.097,43.872,0,0,0.5,0.5
-120.997,43.87,0,0,0.5,0.5
-120.898,43.869,0,0,0.5,0.5
-122.789,43.96,1.42E-03,0,0.5,0.803250453
-122.689,43.959,1.76E-03,0,0.5,0.757590108
-122.589,43.959,0,0,0.5,0.702911743
-122.49,43.959,0,0,0.5,0.641346826
-122.39,43.958,0,0,0.5,0.577550838
-122.29,43.958,0,0,0.5,0.519389653
-122.191,43.957,0,0,0.5,0.5
-122.091,43.956,0,0,0.5,0.5
-121.991,43.955,0,0,0.5,0.5
-121.892,43.955,0,0,0.5,0.5
-121.792,43.953,0,0,0.5,0.5
-121.692,43.952,0,0,0.5,0.5
-121.593,43.951,0,0,0.5,0.5
-121.493,43.95,0,0,0.5,0.5
-121.393,43.949,0,0,0.5,0.5
-121.294,43.947,0,0,0.5,0.5
-121.194,43.946,0,0,0.5,0.5
-122.789,44.032,1.30E-03,0,0.5,0.834007818
-122.689,44.031,1.65E-03,0,0.5,0.783463589
-122.589,44.031,0,0,0.5,0.725886965
-122.489,44.031,0,0,0.5,0.658224003
